lat,lon,name,kind,category
55.6894934,12.5580802,Selfish,fast_food,amenity
55.6854535,12.5522738,Scarpetta,restaurant,amenity
55.6719051,12.5912305,SuperBrugsen,supermarket,shop
55.6703637,12.5957099,Ravelinen,restaurant,amenity
55.6735371,12.5919520,Letz Sushi Christianshavn,restaurant,amenity
55.6716374,12.5925100,Spicey Kitchen,restaurant,amenity
55.6852835,12.5532011,Track Bike Shop,bicycle,shop
55.6712683,12.5932027,Divane Kebab,fast_food,amenity
55.6781858,12.6024276,,recycling,amenity
55.6758158,12.6000522,Cafe Høvlen,bar,amenity
55.6748442,12.5988301,Cykelværksted,bicycle,shop
55.6723347,12.5498081,Café Guldregn,pub,amenity
55.6718007,12.5523627,Hotel West,hotel,tourism
55.6702546,12.5525454,,fountain,amenity
55.6724844,12.5633705,7-Eleven,convenience,shop
55.6689128,12.5528583,Konya Import,gift,shop
55.6702911,12.5605112,,fountain,amenity
55.6727828,12.5504285,Telekæden,mobile_phone,shop
55.6727995,12.5506483,Matas,chemist,shop
55.6709930,12.5588804,Plane E,erotic,shop
55.6720730,12.5480658,Burger Palace,fast_food,amenity
55.6717251,12.5458974,Märkbar,pub,amenity
55.6721637,12.5636709,Jernbanecafeen,pub,amenity
55.6697942,12.5472998,Netto,supermarket,shop
55.6737913,12.5918902,Tinos Pizzeria,fast_food,amenity
55.6736355,12.5906539,Fingerbøllet,pub,amenity
55.6733798,12.5905789,Hos Nicola,fast_food,amenity
55.6723928,12.5900587,Asador,restaurant,amenity
55.6716209,12.5899698,Sofiekælderen,cafe,amenity
55.6719928,12.5905788,Kanal Bodega,pub,amenity
55.6711746,12.5924079,Kafe Falken,pub,amenity
55.6727642,12.5903509,Bluehouse,fast_food,amenity
55.6722489,12.5920615,Christianshavns Apotek,pharmacy,amenity
55.6701414,12.5862015,Cafe Rabes Have,cafe,amenity
55.6726084,12.5514507,Bolia.com,furniture,shop
55.6723997,12.5493640,Jasmin Marked,convenience,shop
55.6725742,12.5545415,West House,clothes,shop
55.6723936,12.5484788,Classic Cykler,bicycle,shop
55.6725338,12.5490955,Frisør Jenny & Shop,hairdresser,shop
55.6726322,12.5539234,Sportigan,sports,shop
55.6710407,12.5905666,,recycling,amenity
55.6712570,12.5909995,Christianshavns Beboerhus,cafe,amenity
55.6731130,12.5904109,Vandkunsten sandwich,fast_food,amenity
55.6679707,12.5496161,Birna,clothes,shop
55.6687332,12.5512988,Rude,clothes,shop
55.6680251,12.5498199,Invasion,clothes,shop
55.6681494,12.5502595,Kyoto,clothes,shop
55.6697919,12.5510538,,post_box,amenity
55.6691053,12.5525812,Isted Grill,fast_food,amenity
55.6684231,12.5509642,Salon Jasmin,hairdresser,shop
55.6684148,12.5498133,Starco Frisør,hairdresser,shop
55.6814399,12.5637801,Copenhagen Bike Rental,bicycle_rental,amenity
55.6727918,12.5638227,,toilets,amenity
55.6727052,12.5640142,Internet Mail Chat,internet_cafe,amenity
55.6728504,12.5640303,Western Union,money_transfer,amenity
55.6726205,12.5645077,Kort & Godt,convenience,shop
55.6726417,12.5640947,Axel Music,audio_video,shop
55.6726841,12.5638801,Planet Video,audio_video,shop
55.6729533,12.5647545,Sunset Boulevard,fast_food,amenity
55.6728293,12.5656611,,post_box,amenity
55.6723846,12.5639123,"Københavns Politis ekspedition, Hovedbanegården",police,amenity
55.6729351,12.5652856,Kort & Godt,convenience,shop
55.6718039,12.5583805,Cofoco,restaurant,amenity
55.6737032,12.5500290,Les trois cochons,restaurant,amenity
55.6857251,12.5890942,Vespa,restaurant,amenity
55.6780986,12.5917974,Tony's,restaurant,amenity
55.6841610,12.5877522,Madklubben,restaurant,amenity
55.6817859,12.5883393,MASH Steakhouse,restaurant,amenity
55.6805112,12.5485539,Købmand,convenience,shop
55.6729517,12.5580495,Gundtoft,clothes,shop
55.6728203,12.5573515,Only,clothes,shop
55.6732340,12.5592940,Annabell,clothes,shop
55.6728638,12.5575754,Flash,clothes,shop
55.6734550,12.5603770,Sportmaster,sports,shop
55.6733944,12.5601909,Humac,computer,shop
55.6708296,12.5462526,Grusgraven,pub,amenity
55.6699886,12.5454372,Enghave Motorcykler,motorcycle,shop
55.6693503,12.5451263,Eng Kiosken,convenience,shop
55.6698494,12.5454426,Just Cut,hairdresser,shop
55.6723452,12.5541383,Blue Tapper,clothes,shop
55.6656274,12.5495946,Dyrehaven,cafe,amenity
55.6742692,12.5504690,T.P. Musik Marked,audio_video,shop
55.6740877,12.5513488,Larsen's Plaz,pub,amenity
55.6739725,12.5515293,Central Hotel & Cafe,cafe,amenity
55.6743962,12.5499701,Kluns,clothes,shop
55.6742087,12.5507802,Luxor Kiosk,convenience,shop
55.6740544,12.5515366,Møntvask,laundry,shop
55.6741179,12.5511879,Salon Arten,hairdresser,shop
55.6741784,12.5509089,Autometer,clothes,shop
55.6743236,12.5501847,Pizzeria Ciao Ciao,fast_food,amenity
55.6977348,12.5529712,Brødkunsten,bakery,shop
55.6897381,12.5602229,Kattens kælder,pub,amenity
55.6946760,12.5489730,Sankt Stefans Apotek,pharmacy,amenity
55.6693010,12.5534142,Kitsch,clothes,shop
55.6693504,12.5535350,Rio,hairdresser,shop
55.6692362,12.5531893,Spar Dame,convenience,shop
55.6711563,12.5552970,Absalon Damperen,kindergarten,amenity
55.6694705,12.5546951,Ekely,gallery,tourism
55.6696331,12.5544432,Skippers Bodega,pub,amenity
55.6694200,12.5545254,Donn Ya Doll,clothes,shop
55.6695617,12.5550536,Deres Frisør Salon,hairdresser,shop
55.6691521,12.5535135,Probe 2000,hairdresser,shop
55.6724511,12.5488490,Nucreation,clothes,shop
55.6720125,12.5477922,Fontana di Trevi,fast_food,amenity
55.6718310,12.5463545,East West Food,convenience,shop
55.6677468,12.5488114,Salon Anis,hairdresser,shop
55.6677025,12.5487216,Kebabistan,fast_food,amenity
55.6677468,12.5489026,Kiosk,convenience,shop
55.6717856,12.5461239,Mønt Vask,laundry,shop
55.6721456,12.5474757,Urban Clothing,clothes,shop
55.6688571,12.5487739,Café Erik,pub,amenity
55.6679993,12.5488611,Thai Supermarket,convenience,shop
55.6987309,12.5812029,Holstein Bodega,bar,amenity
55.6985159,12.5811113,Taormina,restaurant,amenity
55.6712199,12.5446647,WB,shoes,shop
55.6712774,12.5460649,Salon Ghina,hairdresser,shop
55.6710016,12.5429382,Salon De Choix,hairdresser,shop
55.6695214,12.5400724,Bob's Hytte,pub,amenity
55.6712229,12.5447720,Salon Bagdad,hairdresser,shop
55.6715661,12.5451843,Moughal Food Store,convenience,shop
55.6709507,12.5436884,Café Ludwigsen,bar,amenity
55.6712683,12.5448632,Vesterbro Slagter,butcher,shop
55.6721538,12.5495867,Skaleys,hairdresser,shop
55.6743653,12.5823025,Dansk Jødisk Museum,museum,tourism
55.6840010,12.5932162,Rytterstatuen af Frederik den V,artwork,tourism
55.6661324,12.5392671,WAUW CAPAW,convenience,shop
55.6654768,12.5388859,Cafe Bryggeriet,bar,amenity
55.6641007,12.5426035,Minimarked,convenience,shop
55.6641604,12.5426376,Orientalsk Steak House,fast_food,amenity
55.6656284,12.5754894,Ponte Vecchio,restaurant,amenity
55.6664542,12.5765463,Nabilo Pizzeria & Grill,fast_food,amenity
55.6675771,12.5780731,Café Haraldsborg,bar,amenity
55.6678829,12.5784998,Hiko Pizza & Sandwich,fast_food,amenity
55.6678361,12.5785286,Isbjørnen,bar,amenity
55.6660221,12.5520972,Møntvask,laundry,shop
55.6668432,12.5485338,Recycles,bicycle,shop
55.6658066,12.5438192,Enghave Minimarked,convenience,shop
55.6690764,12.5500661,Det Lille Øresund,bar,amenity
55.6681619,12.5470067,Møntvask,laundry,shop
55.6663792,12.5473684,Vogelkop,guest_house,tourism
55.6657800,12.5439705,Enghave Pizza - Spicy Gryde,fast_food,amenity
55.6659195,12.5503317,Mad & Kaffe,cafe,amenity
55.6663913,12.5482482,Tanzania,artwork,tourism
55.6668994,12.5471919,Arbejdernes Landsbank,bank,amenity
55.6739758,12.5616378,,atm,amenity
55.6700915,12.5399119,Online Kiosk,convenience,shop
55.6735220,12.5505710,Madam Ras,clothes,shop
55.6735190,12.5502598,Thiemers Magasin,books,shop
55.6737912,12.5523680,La Mer,hairdresser,shop
55.6735129,12.5500345,Blomsterhjørnet,florist,shop
55.6726054,12.5541469,Hair Kompagniet,hairdresser,shop
55.6726250,12.5540305,Nordic Nesting,yes,shop
55.6723120,12.5523037,Antikvariat 2B,books,shop
55.6724833,12.5527478,PhotoCare,photo,amenity
55.6730505,12.5501133,Trés Bien,clothes,shop
55.6721758,12.5504476,Frisør Why Not,hairdresser,shop
55.6727991,12.5518294,Mathieu,hairdresser,shop
55.6652359,12.5666997,,bicycle_parking,amenity
55.6959581,12.5736990,,bicycle_parking,amenity
55.6655498,12.5578926,nihola cykler,bicycle,shop
55.6652295,12.5670230,,parking_entrance,amenity
55.6653284,12.5671999,,parking_entrance,amenity
55.6813004,12.5758935,Tycho Brahe,artwork,tourism
55.6814245,12.5755539,Water Art,artwork,tourism
55.6816530,12.5755720,Vaisenhus Apotek,pharmacy,amenity
55.6811170,12.5760384,Arnold Busck,books,shop
55.6812785,12.5759125,døp,fast_food,amenity
55.6691627,12.5529581,,bicycle_parking,amenity
55.6689797,12.5529890,,bicycle_parking,amenity
55.6672272,12.5546024,,bicycle_parking,amenity
55.6674079,12.5610369,,bicycle_parking,amenity
55.6677549,12.5582387,,bicycle_parking,amenity
55.6716988,12.5640034,Kabul marked,convenience,shop
55.6713692,12.5643395,China Town Market,convenience,shop
55.6707510,12.5620776,,bicycle_parking,amenity
55.6711019,12.5618362,Halmtorvets Cykler,bicycle,shop
55.6710735,12.5634514,Ariana Market,convenience,shop
55.6820601,12.5836815,,toilets,amenity
55.6780957,12.5716619,,toilets,amenity
55.6806730,12.5877420,,bicycle_parking,amenity
55.6806295,12.5879520,Nyhavn,toilets,amenity
55.6822430,12.5333550,Frederiksberg centeret,mall,shop
55.6692729,12.5749634,,parking_entrance,amenity
55.6727272,12.5510216,,bicycle_parking,amenity
55.6726417,12.5496429,Europæiske Rejseforsikring -Gavlmaleri,artwork,tourism
55.6669605,12.6153144,Saranda Pizza,fast_food,amenity
55.6667108,12.6153712,fakta,supermarket,shop
55.6666562,12.6145828,,post_box,amenity
55.6651131,12.6097924,Netto,supermarket,shop
55.6721516,12.5547820,,bicycle_parking,amenity
55.6794098,12.5909843,Hotel Bethel,hotel,tourism
55.6775061,12.5894719,Hotel Maritime,hotel,tourism
55.6773527,12.5889809,Hotel City,hotel,tourism
55.6703765,12.5521852,,picnic_site,tourism
55.6703245,12.5530905,,picnic_site,tourism
55.6596130,12.6190902,Netto,supermarket,shop
55.6703824,12.5578189,Mujaffa's Shawarma,fast_food,amenity
55.6632291,12.6018113,SengeSpecialisten,bed,shop
55.6736309,12.6027960,Indkøbscentralen,convenience,shop
55.6685640,12.6070239,Meny,supermarket,shop
55.6637302,12.5851872,,compressed_air,amenity
55.6755018,12.5687239,,compressed_air,amenity
55.6812668,12.5645148,Ørsted Ølbar & Cafe,pub,amenity
55.6719575,12.5575483,Mikkeller Bar Viktoriagade,bar,amenity
55.6783527,12.5324017,,bicycle_parking,amenity
55.6788127,12.5313704,Western Saloon,pub,amenity
55.6712132,12.5765936,,post_box,amenity
55.6717097,12.5753001,Ludv. Bjørns Vinhandel,beverages,shop
55.6690711,12.5524679,Cykelfabrikken,bicycle,shop
55.6722258,12.5549738,Herakles springvand,fountain,amenity
55.6738608,12.5548518,,fountain,amenity
55.6698723,12.5530313,,bicycle_parking,amenity
55.6698477,12.5525968,,bicycle_parking,amenity
55.6881724,12.5996322,Nordre Toldbod,ferry_terminal,amenity
55.6837826,12.5870070,Netto,supermarket,shop
55.6678014,12.5974628,Paradis,ice_cream,amenity
55.6660496,12.5991415,,vacant,shop
55.6669858,12.5982221,Elite købmand Amagerbrogade,convenience,shop
55.6670446,12.5981362,Casa Nostra,fast_food,amenity
55.6671081,12.5980826,Frisør Nuwell,hairdresser,shop
55.6672901,12.5979293,Foodie,fast_food,amenity
55.6657521,12.5436222,Le Sandwicherie,fast_food,amenity
55.6655669,12.5434042,Enghave Cykler,bicycle,shop
55.6640420,12.5425786,Bagerdygtigt Enghave,bakery,shop
55.6636955,12.5418859,,bicycle_parking,amenity
55.6633027,12.5420331,Cafe Hytten,pub,amenity
55.6643278,12.5422400,Hair By Dunja,hairdresser,shop
55.6650449,12.5426155,Salon Oui Oui,hairdresser,shop
55.6652688,12.5427496,Kirkens Genbrug,charity,shop
55.6668974,12.5431343,Venus med Æblet,artwork,tourism
55.6615411,12.5698922,,post_box,amenity
55.6670324,12.5778221,Saxkjær,hairdresser,shop
55.6667034,12.5780734,The Sandwich,fast_food,amenity
55.6660456,12.5793694,Vedi Optik,optician,shop
55.6659911,12.5788659,Kiosk,convenience,shop
55.6653690,12.5811720,Danske Bank,bank,amenity
55.6653780,12.5812262,,atm,amenity
55.6664002,12.5785699,,taxi,amenity
55.6670410,12.5782592,Deleurans Blomster,florist,shop
55.6671536,12.5784138,Vimo Kiosken,convenience,shop
55.6673122,12.5768003,,bbq,amenity
55.6684525,12.5792029,Hatoba,restaurant,amenity
55.6689368,12.5798311,Islands Brygge Apotek,pharmacy,amenity
55.6691371,12.5801082,Hair by Dahl,hairdresser,shop
55.6694533,12.5800867,,post_box,amenity
55.6691513,12.5804833,Toscana no due,fast_food,amenity
55.6713956,12.5743568,,clothes,shop
55.6688777,12.5738807,,taxi,amenity
55.6736923,12.5560021,Kennedys Irish Bar,bar,amenity
55.6734238,12.5542471,Jupiter Cykler,bicycle,shop
55.6724995,12.5571585,Uludag Kebab,fast_food,amenity
55.6833500,12.5842870,Borgergade P-Hus,parking,amenity
55.6786445,12.5801492,Danske Bank,bank,amenity
55.6905436,12.5755799,Sticks 'n' sushi,restaurant,amenity
55.6832393,12.5849435,F24,fuel,amenity
55.6825300,12.5819410,Aldi,supermarket,shop
55.6678738,12.5412691,,picnic_site,tourism
55.6677834,12.5410640,,toilets,amenity
55.6675834,12.5410920,,picnic_site,tourism
55.6673704,12.5432517,,picnic_site,tourism
55.6677368,12.5411878,,drinking_water,amenity
55.6668998,12.5599965,Inco,supermarket,shop
55.6641818,12.5945807,Frisør Zapp,hairdresser,shop
55.6710092,12.5611931,N.OBU,restaurant,amenity
55.6708238,12.5583466,Club 34,stripclub,amenity
55.6709081,12.5585764,Restaurant Shezan,restaurant,amenity
55.6709295,12.5593550,Solodaritet,clothes,shop
55.6711423,12.5593279,Madame Pim,stripclub,amenity
55.6728374,12.5619246,Maxim,stripclub,amenity
55.6730876,12.5616547,,gift,shop
55.6731940,12.5612145,Cube,bar,amenity
55.6733814,12.5616906,,atm,amenity
55.6726519,12.5636130,,post_box,amenity
55.6668732,12.5468939,Brød,bakery,shop
55.6675538,12.5467792,Luxor Døgnkiosk,convenience,amenity
55.6675555,12.5466755,,hairdresser,shop
55.6654984,12.5533812,,tattoo,shop
55.6672970,12.5477577,Kaffe Plantagen,cafe,amenity
55.6673995,12.5477341,Stempel Bar & Kitchen,bar,amenity
55.6685675,12.5508356,Bagerdygtigt,bakery,shop
55.6725506,12.5503359,Thiele,optician,shop
55.6725817,12.5543879,3Butikken,mobile_phone,shop
55.6725007,12.5551303,Synoptik,optician,shop
55.6719754,12.5556153,Paradis,ice_cream,amenity
55.6725441,12.5574773,7-Eleven,convenience,shop
55.6723682,12.5572349,Hotel Viktoria,hotel,tourism
55.6738322,12.5614301,,post_box,amenity
55.6743035,12.5625880,Scoop,shoes,shop
55.6744467,12.5630674,,bureau_de_change,amenity
55.6744260,12.5629833,Synoptik,optician,shop
55.6747359,12.5639085,Cafè Royal,restaurant,amenity
55.6749061,12.5645113,Lagkagehuset,bakery,shop
55.6748639,12.5645872,,post_box,amenity
55.6749618,12.5646460,Souvenir Gift Shop,gift,shop
55.6749862,12.5647438,Unisport.dk,sports,shop
55.6750176,12.5648347,,atm,amenity
55.6754287,12.5644398,Axelborg Bodega,restaurant,amenity
55.6758760,12.5645675,,toilets,amenity
55.6763802,12.5640082,City Bikes,bicycle_rental,amenity
55.6761326,12.5695853,,taxi,amenity
55.6762460,12.5699096,,post_box,amenity
55.6759291,12.5711851,Spar nord,bank,amenity
55.6758828,12.5713205,,atm,amenity
55.6757728,12.5715987,Oscar,cafe,amenity
55.6762844,12.5713156,Drugstore,convenience,shop
55.6764611,12.5713541,Villa Vino,bar,amenity
55.6767843,12.5720495,Domhusets Smørrebrød,restaurant,amenity
55.6767570,12.5740838,,post_box,amenity
55.6773628,12.5758121,,post_box,amenity
55.6777174,12.5770967,,ice_cream,shop
55.6779554,12.5807439,K Cocktailbar,bar,amenity
55.6780898,12.5799893,,taxi,amenity
55.6787126,12.5800550,Espresso House,cafe,amenity
55.6799417,12.5847635,Telenor,mobile_phone,shop
55.6808060,12.5880250,Harbour Grill,restaurant,amenity
55.6805239,12.5891305,Nyhavn 17,restaurant,amenity
55.6806409,12.5893076,Turs Havneproviant,convenience,shop
55.6809094,12.5895543,Nyhavn Tattoo,tattoo,shop
55.6804465,12.5893743,Rajissimo,ice_cream,shop
55.6799914,12.5917501,Told & snaps,restaurant,amenity
55.6790545,12.5911284,Nyhavn bakery & cafe,bakery,shop
55.6789623,12.5910624,Café Mønten,bar,amenity
55.6788080,12.5909080,Damindra,restaurant,amenity
55.6787250,12.5904021,Holberg No 19,cafe,amenity
55.6789988,12.5907062,,post_box,amenity
55.6798100,12.5918566,La Sirène,restaurant,amenity
55.6796573,12.5948384,Café og Restaurant Ofelia,restaurant,amenity
55.6853951,12.5913921,Café Oscar,cafe,amenity
55.6859579,12.5918956,Medicinsk Museion,museum,tourism
55.6873553,12.5929855,Café Petersborg,restaurant,amenity
55.6873169,12.5912553,Bistro Boheme,restaurant,amenity
55.6872437,12.5907062,Toldbod Bodega,cafe,amenity
55.6874159,12.5904277,Let Køb,convenience,shop
55.6868763,12.5897302,Emmerys,bakery,shop
55.6875403,12.5850836,Kokkeriet,restaurant,amenity
55.6863474,12.5839688,Culture box,nightclub,amenity
55.6808350,12.5734160,Democratic Coffee,cafe,amenity
55.6803897,12.5732256,Café Paludan,books,amenity
55.6775685,12.5726727,,toilets,amenity
55.6777216,12.5722291,,atm,amenity
55.6775030,12.5714290,Dedicated,clothes,shop
55.6774581,12.5717459,Strøgshawarma,fast_food,amenity
55.6768861,12.5704760,Lagkagehuset,bakery,shop
55.6770967,12.5705418,Viking Souvenirs,gift,shop
55.6767719,12.5698547,Shawarma Grillhouse,fast_food,amenity
55.6760509,12.5670805,Flying Tiger Copenhagen,variety_store,shop
55.6741311,12.5641878,Tele Station,mobile_phone,shop
55.6748243,12.5661037,A Hereford Beefstouw,restaurant,amenity
55.6754915,12.5662488,The Old Irish Pub,bar,amenity
55.6755287,12.5664591,The Old English Pub,pub,amenity
55.6819458,12.5839417,7-Eleven,convenience,shop
55.6822504,12.5853881,Den Røde Baron,nightclub,amenity
55.6815566,12.5842922,Natcafeen,bar,amenity
55.6816072,12.5841215,Duke,nightclub,amenity
55.6816747,12.5839889,The Bagel Co,fast_food,amenity
55.6816089,12.5832999,Restaurant Grønnegade,restaurant,amenity
55.6818906,12.5832644,The Coffee Factory,cafe,amenity
55.6819405,12.5831544,Pizza Huset,fast_food,amenity
55.6821592,12.5822351,Andy's Bar,bar,amenity
55.6825061,12.5821790,Pastis,restaurant,amenity
55.6823061,12.5816691,Cucaracha Bar,bar,amenity
55.6818705,12.5825994,Basement,bar,amenity
55.6812694,12.5810346,LaBar,bar,amenity
55.6801167,12.5824466,Døgn Netto,supermarket,shop
55.6812502,12.5794331,Cafe Rex,alcohol,amenity
55.6810096,12.5786867,Bo-Bi Bar,bar,amenity
55.6805487,12.5771236,Hornsleth,bar,amenity
55.6799188,12.5764619,Sole D Italia,restaurant,amenity
55.6800196,12.5756472,Huks Fluks,cafe,amenity
55.6797205,12.5754643,Le Pavé,restaurant,amenity
55.6802116,12.5753919,Café G,fast_food,amenity
55.6800283,12.5745981,Den glade Gris,bar,amenity
55.6791826,12.5741546,Joe & The Juice,cafe,amenity
55.6786120,12.5734840,Konditori La Glace,bakery,amenity
55.6786314,12.5738619,Baresso Vimmelskaftet,cafe,amenity
55.6788760,12.5733120,CPH Ink,tattoo,shop
55.6786419,12.5725474,Sandwich Pigen,fast_food,amenity
55.6722208,12.5553189,,toilets,amenity
55.6722750,12.5548829,,post_box,amenity
55.6717350,12.5547646,Skammekrogen,cafe,amenity
55.6716843,12.5546478,Lundgren V.I.P,cafe,amenity
55.6681614,12.5787664,Bryggen 11,ice_cream,shop
55.6687378,12.5795676,TS Smørrebrød,fast_food,amenity
55.6669835,12.5781469,Tiger,variety_store,shop
55.6640681,12.5797543,,laundry,shop
55.6656054,12.5783651,Frugtkælderen,greengrocer,shop
55.6641557,12.5832840,Jimmy Berger,glaziery,shop
55.6652319,12.5782925,Lunds Auto,car,shop
55.6634307,12.5820481,,laundry,shop
55.6645500,12.5837130,Hårcafeen,hairdresser,shop
55.6656683,12.5784842,Smooties,beverages,shop
55.6654831,12.5786331,Cafe Alma,cafe,amenity
55.6644820,12.5839106,Artillericafeen,pub,amenity
55.6665935,12.5953849,Klip & Cut,hairdresser,shop
55.6662596,12.5962904,Salon Hair Bar,hairdresser,shop
55.6660224,12.5951072,Absalon Antik,antiques,shop
55.6661823,12.5951535,Alex Cykler,bicycle,shop
55.6658299,12.5950552,F.B. Electronic,electronics,shop
55.6661176,12.5972873,Shamyat,bakery,shop
55.6651654,12.5994759,Latini,fast_food,amenity
55.6653097,12.5991680,,kiosk,shop
55.6656607,12.5994898,Café Amager,cafe,amenity
55.6653317,12.5990657,Salon Miami,hairdresser,shop
